idPerson,dateTime,idDateTime,idAccident,street,streetID,district,idDistrict,wikidata_URI,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2020S004196,2020-02-23T17:25:00+02:00,202002231725000200,2020022317250002002020S004196,CTRA. EL PARDO A COLMENAR VIEJO,CTRAELPARDOACOLMENARVIEJO,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal-lateral collision,Clear,0,Driver,45 - 49,Woman,1,433.763.759,4.487.110.676,0
2020S004379,2020-02-21T07:58:00+02:00,20200221758000200,202002217580002002020S004379,AVDA. NICETO ALCALA ZAMORA,AVDANICETOALCALAZAMORA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,444.945.297,4.481.406.759,0
2020S004404,2020-02-26T19:30:00+02:00,202002261930000200,2020022619300002002020S004404,PASEO. ACACIAS,PASEOACACIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Scope,Clear,0,Driver,50 - 54,Man,1,440.250.278,4.472.897.672,0
2020S004485,2020-02-27T17:30:00+02:00,202002271730000200,2020022717300002002020S004485,AVDA. MIGUEL HERNANDEZ,AVDAMIGUELHERNANDEZ,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Hitting a person,Clear,0,Driver,60 - 64,Man,1,446.197.267,4.471.262.379,0
2020S004485,2020-02-27T17:30:00+02:00,202002271730000200,2020022717300002002020S004485,AVDA. MIGUEL HERNANDEZ,AVDAMIGUELHERNANDEZ,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Hitting a person,Clear,0,Pedestrian,10 - 14,Woman,0,446.197.267,4.471.262.379,0
2020S004517,2020-02-27T08:15:00+02:00,20200227815000200,202002278150002002020S004517,AVDA. ALFONSO XIII,AVDAALFONSOXIII,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,443.401.640,4.478.052.347,0
2020S004545,2020-02-26T13:12:00+02:00,202002261312000200,2020022613120002002020S004545,AVDA. NICETO ALCALA ZAMORA,AVDANICETOALCALAZAMORA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Fall,Clear,0,Driver,25 - 29,Man,1,445.069.852,4.481.640.865,0
2020S004554,2020-02-28T14:50:00+02:00,202002281450000200,2020022814500002002020S004554,PUERTO DE PORZUNA,PUERTODEPORZUNA,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Lateral collision,Clear,0,Driver,10 - 14,Woman,0,446.991.948,4.469.376.148,0
2020S004641,2020-02-29T08:50:00+02:00,20200229850000200,202002298500002002020S004641,AVDA. LA GAVIA,AVDALAGAVIA,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Frontal-lateral collision,Cloudy,0,Driver,45 - 49,Man,0,448.051.696,4.469.358.804,0
2020S004652,2020-02-29T12:30:00+02:00,202002291230000200,2020022912300002002020S004652,GENERAL RICARDOS,GENERALRICARDOS,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Fall,Clear,0,Driver,25 - 29,Woman,1,438.548.260,4.471.649.733,0
2020S004703,2020-03-01T04:15:00+02:00,20200301415000200,202003014150002002020S004703,PASEO. EDUARDO DATO,PASEOEDUARDODATO,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Fall,Clear,0,Driver,25 - 29,Woman,1,441.055.398,4.476.026.181,0
2020S004746,2020-03-01T14:30:00+02:00,202003011430000200,2020030114300002002020S004746,FUENCARRAL,FUENCARRAL,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Cloudy,0,Driver,25 - 29,Man,1,440.516.017,4.475.292.212,0
2020S004746,2020-03-01T14:30:00+02:00,202003011430000200,2020030114300002002020S004746,FUENCARRAL,FUENCARRAL,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Cloudy,0,Pedestrian,25 - 29,Man,1,440.516.017,4.475.292.212,0
2020S004805,2020-03-01T14:00:00+02:00,202003011400000200,2020030114000002002020S004805,GENERAL DIAZ PORLIER,GENERALDIAZPORLIER,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Clear,1,Driver,-- - --,Unknown,NULL,442.587.200,4.475.653.701,0
2020S004814,2020-02-28T21:30:00+02:00,202002282130000200,2020022821300002002020S004814,LA MASO,LAMASO,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal-lateral collision,Clear,0,Driver,18 - 20,Man,1,440.100.670,4.482.968.814,0
2020S004993,2020-03-04T20:40:00+02:00,202003042040000200,2020030420400002002020S004993,LUCHANA,LUCHANA,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Scope,Clear,1,Driver,18 - 20,Man,NULL,440.540.324,4.475.695.685,0
2020S005007,2020-03-04T13:30:00+02:00,202003041330000200,2020030413300002002020S005007,AVDA. SANTO DOMINGO DE LA CALZADA,AVDASANTODOMINGODELACALZADA,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,30 - 34,Woman,0,443.180.238,4.484.334.878,0
2020S005022,2020-03-04T14:00:00+02:00,202003041400000200,2020030414000002002020S005022,PASEO. CASTELLANA,PASEOCASTELLANA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Fall,Clear,0,Driver,30 - 34,Man,0,441.395.476,4.477.221.801,0
2020S005040,2020-03-05T15:05:00+02:00,202003051505000200,2020030515050002002020S005040,ALCALA,ALCALA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,1,Driver,30 - 34,Woman,0,440.921.440,4.474.454.447,0
2020S005053,2020-03-05T16:05:00+02:00,202003051605000200,2020030516050002002020S005053,AVDA. CIUDAD DE BARCELONA,AVDACIUDADDEBARCELONA,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Frontal-lateral collision,Clear,0,Driver,18 - 20,Woman,0,443.178.812,4.472.191.272,0
2020S005103,2020-03-05T12:00:00+02:00,202003051200000200,2020030512000002002020S005103,PROFESOR WAKSMAN,PROFESORWAKSMAN,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Fall,Light rain,0,Driver,25 - 29,Woman,0,441.701.776,4.478.595.848,0
2020S005106,2020-02-23T14:00:00+02:00,202002231400000200,2020022314000002002020S005106,AVDA. MANZANARES,AVDAMANZANARES,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Scope,Clear,0,Driver,18 - 20,Woman,0,438.707.676,4.473.407.944,0
2020S005106,2020-02-23T14:00:00+02:00,202002231400000200,2020022314000002002020S005106,AVDA. MANZANARES,AVDAMANZANARES,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Scope,Clear,0,Driver,06 - 09,Woman,0,438.707.676,4.473.407.944,0
2020S005133,2020-03-06T16:45:00+02:00,202003061645000200,2020030616450002002020S005133,TOLEDO,TOLEDO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Cloudy,0,Driver,25 - 29,Man,1,439.629.773,4.473.115.132,0
2020S005145,2020-03-05T18:35:00+02:00,202003051835000200,2020030518350002002020S005145,PASEO. JUAN ANTONIO VALLEJO,PASEOJUANANTONIOVALLEJO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Cloudy,0,Driver,30 - 34,Man,0,439.921.609,4.472.602.090,0
2020S005145,2020-03-05T18:35:00+02:00,202003051835000200,2020030518350002002020S005145,PASEO. JUAN ANTONIO VALLEJO,PASEOJUANANTONIOVALLEJO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Cloudy,0,Pedestrian,-  - 5 ,Man,0,439.921.609,4.472.602.090,0
2020S005235,2020-03-07T15:00:00+02:00,202003071500000200,2020030715000002002020S005235,PEZ,PEZ,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,Clear,0,Driver,30 - 34,Man,0,440.239.392,4.474.956.254,1
2020S005249,2020-03-07T18:50:00+02:00,202003071850000200,2020030718500002002020S005249,PRADOLUENGO,PRADOLUENGO,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Fall,Clear,0,Driver,35 - 39,Man,1,450.485.549,4.478.028.021,0
2020S005263,2020-03-07T22:30:00+02:00,202003072230000200,2020030722300002002020S005263,ALCALA,ALCALA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,25 - 29,Man,NULL,441.703.864,4.474.644.846,0
2020S005296,2020-03-07T13:55:00+02:00,202003071355000200,2020030713550002002020S005296,ALCALA,ALCALA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Crash against fixed obstacle,Clear,0,Driver,65 - 69,Man,NULL,441.142.860,4.474.527.653,0
2020S005337,2020-03-08T18:45:00+02:00,202003081845000200,2020030818450002002020S005337,OLITE,OLITE,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Frontal-lateral collision,Cloudy,0,Driver,10 - 14,Man,NULL,440.020.851,4.478.005.988,0
2020S005360,2020-03-07T13:00:00+02:00,202003071300000200,2020030713000002002020S005360,PLAZA. VICALVARADA,PLAZAVICALVARADA,Vicálvaro,VICALVARO,https://www.wikidata.org/wiki/Q589403,Frontal collision,Clear,0,Driver,40 - 44,Man,0,448.222.101,4.473.379.967,0
2020S005418,2020-03-09T13:45:00+02:00,202003091345000200,2020030913450002002020S005418,AVDA. LUIS ARAGONES,AVDALUISARAGONES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Scope,Clear,0,Driver,35 - 39,Man,1,449.295.469,4.476.395.696,0
2020S005489,2020-03-10T12:20:00+02:00,202003101220000200,2020031012200002002020S005489,PASEO. DELICIAS,PASEODELICIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Lateral collision,Clear,0,Driver,40 - 44,Woman,1,441.088.467,4.472.202.923,0
2020S005499,2020-03-11T17:30:00+02:00,202003111730000200,2020031117300002002020S005499,GTA. CARLOS LLAMAS,GTACARLOSLLAMAS,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Crash against fixed obstacle,Clear,0,Driver,25 - 29,Man,1,448.711.310,4.477.636.515,0
2020S005517,2020-03-11T15:40:00+02:00,202003111540000200,2020031115400002002020S005517,GOYA,GOYA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Clear,0,Driver,25 - 29,Man,1,441.836.298,4.475.193.316,0
2020S005542,2020-03-12T06:50:00+02:00,20200312650000200,202003126500002002020S005542,PLAZA. EMPERADOR CARLOS V,PLAZAEMPERADORCARLOSV,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,0,Driver,35 - 39,Woman,0,441.325.275,4.473.315.835,0
2020S005616,2020-03-13T21:55:00+02:00,202003132155000200,2020031321550002002020S005616,DIEGO DE LEON,DIEGODELEON,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,21 - 24,Man,1,442.556.368,4.476.225.075,0
2020S005627,2020-03-09T22:45:00+02:00,202003092245000200,2020030922450002002020S005627,CEDACEROS,CEDACEROS,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,NULL,440.742.685,4.474.302.606,0
2020S005654,2020-03-14T20:15:00+02:00,202003142015000200,2020031420150002002020S005654,SAN MODESTO,SANMODESTO,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,15 - 17,Woman,1,441.632.359,4.481.706.275,0
2020S005665,2020-03-14T12:15:00+02:00,202003141215000200,2020031412150002002020S005665,MAESTRO ARBOS,MAESTROARBOS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,55 - 59,Woman,1,440.971.852,4.471.029.280,0
2020S005708,2020-03-18T14:08:00+02:00,202003181408000200,2020031814080002002020S005708,SAN BERNARDO,SANBERNARDO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal collision,Clear,0,Driver,45 - 49,Man,NULL,439.944.201,4.474.780.474,0
2020S005880,2020-04-01T18:35:00+02:00,202004011835000200,2020040118350002002020S005880,GTA. SANTA MARIA DE LA CABEZA,GTASANTAMARIADELACABEZA,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Frontal collision,Clear,0,Driver,40 - 44,Man,0,440.686.391,4.472.476.472,0
2020S006040,2020-04-08T19:05:00+02:00,202004081905000200,2020040819050002002020S006040,MAESTRA JUSTA FREIRE,MAESTRAJUSTAFREIRE,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Lateral collision,Clear,0,Driver,35 - 39,Man,NULL,435.010.063,4.469.495.186,0
2020S006075,2020-04-14T13:50:00+02:00,202004141350000200,2020041413500002002020S006075,ALFONSO XII,ALFONSOXII,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Clear,1,Driver,40 - 44,Woman,0,441.561.221,4.474.039.939,0
2020S006243,2020-04-22T12:05:00+02:00,202004221205000200,2020042212050002002020S006243,ELOY GONZALO,ELOYGONZALO,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Frontal-lateral collision,Clear,0,Driver,45 - 49,Woman,0,440.483.881,4.476.195.474,0
2020S006266,2020-04-22T15:46:00+02:00,202004221546000200,2020042215460002002020S006266,JOAQUIN COSTA,JOAQUINCOSTA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Lateral collision,NULL,0,Driver,40 - 44,Man,NULL,441.446.178,4.477.493.840,0
2020S006402,2020-04-28T21:05:00+02:00,202004282105000200,2020042821050002002020S006402,CUSTA. SAN VICENTE,CUSTASANVICENTE,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Cloudy,0,Driver,35 - 39,Man,1,439.216.051,4.474.665.861,0
2020S006515,2020-05-02T09:15:00+02:00,20200502915000200,202005029150002002020S006515,MONASTERIO DE OSEIRA,MONASTERIODEOSEIRA,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,55 - 59,Man,0,440.847.641,4.484.770.394,0
2020S006529,2020-05-02T21:45:00+02:00,202005022145000200,2020050221450002002020S006529,CANDILEJAS,CANDILEJAS,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Fall,Clear,0,Driver,21 - 24,Man,1,443.770.945,4.470.563.212,0
2020S006534,2020-05-03T21:45:00+02:00,202005032145000200,2020050321450002002020S006534,GRAN VIA,GRANVIA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,1,440.377.537,4.474.611.466,0
2020S006553,2020-05-04T18:00:00+02:00,202005041800000200,2020050418000002002020S006553,NICOLAS SALMERON,NICOLASSALMERON,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Fall,Clear,0,Driver,06 - 09,Man,1,446.603.594,4.474.449.623,0
2020S006558,2020-05-04T20:45:00+02:00,202005042045000200,2020050420450002002020S006558,PASEO. CASTELLANA,PASEOCASTELLANA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,15 - 17,Man,1,441.494.084,4.475.312.791,0
2020S006579,2020-05-05T21:30:00+02:00,202005052130000200,2020050521300002002020S006579,CAVANILLES,CAVANILLES,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Clear,0,Driver,18 - 20,Man,1,442.670.262,4.473.023.235,0
2020S006597,2020-05-05T22:03:00+02:00,202005052203000200,2020050522030002002020S006597,MARQUES DE ZAFRA,MARQUESDEZAFRA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,1,Driver,15 - 17,Man,0,443.787.424,4.475.165.027,0
2020S006598,2020-05-05T20:40:00+02:00,202005052040000200,2020050520400002002020S006598,PRINCIPE DE VERGARA,PRINCIPEDEVERGARA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Scope,Clear,1,Driver,40 - 44,Man,NULL,442.512.302,4.477.670.701,0
2020S006600,2020-05-05T21:45:00+02:00,202005052145000200,2020050521450002002020S006600,AVDA. POBLADOS,AVDAPOBLADOS,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Scope,Clear,0,Driver,35 - 39,Man,NULL,439.673.541,4.469.394.993,0
2020S006609,2020-05-07T08:50:00+02:00,20200507850000200,202005078500002002020S006609,AVDA. MIGUEL HERNANDEZ,AVDAMIGUELHERNANDEZ,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Fall,Clear,1,Driver,45 - 49,Woman,1,446.134.784,4.471.406.433,0
2020S006621,2020-05-06T22:05:00+02:00,202005062205000200,2020050622050002002020S006621,CMNO. VIEJO DE VICALVARO,CMNOVIEJODEVICALVARO,Vicálvaro,VICALVARO,https://www.wikidata.org/wiki/Q589403,Frontal-lateral collision,Clear,0,Driver,18 - 20,Man,1,447.089.251,4.472.986.737,0
2020S006635,2020-05-07T21:35:00+02:00,202005072135000200,2020050721350002002020S006635,EMILIO MUNOZ,EMILIOMUNOZ,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Fall,Clear,0,Driver,18 - 20,Man,1,447.135.256,4.476.127.753,0
2020S006640,2020-05-07T13:10:00+02:00,202005071310000200,2020050713100002002020S006640,DIEGO DE LEON,DIEGODELEON,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,0,442.360.009,4.476.238.478,0
2020S006649,2020-05-08T13:15:00+02:00,202005081315000200,2020050813150002002020S006649,OLIVAR,OLIVAR,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,35 - 39,Man,0,440.486.376,4.473.430.611,0
2020S006668,2020-05-05T20:30:00+02:00,202005052030000200,2020050520300002002020S006668,AVDA. LAS FUERZAS ARMADAS,AVDALASFUERZASARMADAS,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,1,445.717.572,4.481.766.595,0
2020S006668,2020-05-05T20:30:00+02:00,202005052030000200,2020050520300002002020S006668,AVDA. LAS FUERZAS ARMADAS,AVDALASFUERZASARMADAS,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Frontal-lateral collision,Clear,0,Driver,-- - --,Unknown,NULL,445.717.572,4.481.766.595,0
2020S006680,2020-05-08T08:20:00+02:00,20200508820000200,202005088200002002020S006680,PINAR DE SAN JOSE,PINARDESANJOSE,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Fall,Clear,0,Driver,35 - 39,Man,1,435.103.862,4.468.607.265,0
2020S006694,2020-05-08T21:30:00+02:00,202005082130000200,2020050821300002002020S006694,PASEO. YESERIAS,PASEOYESERIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,35 - 39,Woman,0,440.231.190,4.472.059.819,0
2020S006694,2020-05-08T21:30:00+02:00,202005082130000200,2020050821300002002020S006694,PASEO. YESERIAS,PASEOYESERIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Pedestrian,25 - 29,Woman,0,440.231.190,4.472.059.819,0
2020S006696,2020-05-08T21:00:00+02:00,202005082100000200,2020050821000002002020S006696,PASEO. YESERIAS,PASEOYESERIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Clear,0,Driver,65 - 69,Man,0,440.108.312,4.472.081.890,0
2020S006696,2020-05-08T21:00:00+02:00,202005082100000200,2020050821000002002020S006696,PASEO. YESERIAS,PASEOYESERIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Clear,0,Pedestrian,25 - 29,Man,0,440.108.312,4.472.081.890,0
2020S006701,2020-05-09T20:50:00+02:00,202005092050000200,2020050920500002002020S006701,MARCELO USERA,MARCELOUSERA,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,0,439.228.332,4.470.752.468,0
2020S006707,2020-05-10T09:35:00+02:00,20200510935000200,202005109350002002020S006707,VERSALLES,VERSALLES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Hitting a person,Clear,0,Driver,74 - + ,Man,0,447.835.915,4.474.223.272,0
2020S006707,2020-05-10T09:35:00+02:00,20200510935000200,202005109350002002020S006707,VERSALLES,VERSALLES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Hitting a person,Clear,0,Pedestrian,40 - 44,Woman,0,447.835.915,4.474.223.272,0
2020S006713,2020-05-10T18:25:00+02:00,202005101825000200,2020051018250002002020S006713,DOCTOR ESQUERDO,DOCTORESQUERDO,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Lateral collision,Clear,1,Driver,35 - 39,Man,0,443.164.309,4.473.424.415,0
2020S006720,2020-05-10T23:40:00+02:00,202005102340000200,2020051023400002002020S006720,BRAVO MURILLO,BRAVOMURILLO,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Lateral collision,Clear,0,Driver,30 - 34,Man,0,440.399.887,4.478.327.853,0
2020S006722,2020-05-11T08:37:00+02:00,20200511837000200,202005118370002002020S006722,ESTOCOLMO,ESTOCOLMO,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Fall,Clear,0,Driver,55 - 59,Man,1,448.868.748,4.476.042.100,0
2020S006729,2020-05-08T09:15:00+02:00,20200508915000200,202005089150002002020S006729,AVDA. PAPA NEGRO,AVDAPAPANEGRO,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Fall,Clear,0,Driver,18 - 20,Man,0,446.368.237,4.478.004.907,0
2020S006738,2020-05-10T21:10:00+02:00,202005102110000200,2020051021100002002020S006738,PORTOMARIN,PORTOMARIN,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,30 - 34,Man,1,443.149.471,4.485.036.940,0
2020S006762,2020-05-09T07:50:00+02:00,20200509750000200,202005097500002002020S006762,ESTIBALIZ,ESTIBALIZ,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,1,444.699.018,4.479.865.191,0
2020S006783,2020-05-05T20:25:00+02:00,202005052025000200,2020050520250002002020S006783,AVDA. NICETO ALCALA ZAMORA,AVDANICETOALCALAZAMORA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,1,445.167.081,4.481.900.285,0
2020S006787,2020-05-11T20:15:00+02:00,202005112015000200,2020051120150002002020S006787,GTA. ANTONIO PERPINA,GTAANTONIOPERPINA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,1,447.669.083,4.481.504.957,0
2020S006811,2020-05-13T21:15:00+02:00,202005132115000200,2020051321150002002020S006811,RAIMUNDO FERNANDEZ VILLAVERDE,RAIMUNDOFERNANDEZVILLAVERDE,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Fall,NULL,0,Driver,40 - 44,Man,NULL,441.264.932,4.477.511.359,0
2020S006829,2020-05-13T12:26:00+02:00,202005131226000200,2020051312260002002020S006829,HORTALEZA,HORTALEZA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,40 - 44,Man,0,440.880.034,4.475.301.072,0
2020S006835,2020-05-09T08:50:00+02:00,20200509850000200,202005098500002002020S006835,PLAZA. FRANCISCO DE ASIS CABRERO,PLAZAFRANCISCODEASISCABRERO,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Fall,Clear,0,Driver,45 - 49,Man,1,448.111.832,4.482.697.353,0
2020S006844,2020-05-14T15:05:00+02:00,202005141505000200,2020051415050002002020S006844,SAN BERNARDO,SANBERNARDO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,Cloudy,0,Driver,40 - 44,Man,0,439.988.081,4.475.180.108,0
2020S006848,2020-05-13T22:30:00+02:00,202005132230000200,2020051322300002002020S006848,AVDA. VALDEMARIN,AVDAVALDEMARIN,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,40 - 44,Man,1,434.705.850,4.479.562.171,0
2020S006861,2020-05-08T10:55:00+02:00,202005081055000200,2020050810550002002020S006861,CORAZON DE MARIA,CORAZONDEMARIA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Lateral collision,Clear,0,Driver,60 - 64,Man,1,443.473.219,4.477.594.480,0
