identifier,archive_number,district,type,location,destinatation,solar_m2
http://www.group22.org/gz/resource/GreenZones/300339,300339,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L375,http://www.group22.org/gz/resource/Destinatation/DES1,3421.0
http://www.group22.org/gz/resource/GreenZones/300340,300340,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L376,http://www.group22.org/gz/resource/Destinatation/DES1,12509.0
http://www.group22.org/gz/resource/GreenZones/300341,300341,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L377,http://www.group22.org/gz/resource/Destinatation/DES1,20400.0
http://www.group22.org/gz/resource/GreenZones/300342,300342,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L378,http://www.group22.org/gz/resource/Destinatation/DES1,48817.0
http://www.group22.org/gz/resource/GreenZones/300343,300343,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L379,http://www.group22.org/gz/resource/Destinatation/DES1,25841.0
http://www.group22.org/gz/resource/GreenZones/300344,300344,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L380,http://www.group22.org/gz/resource/Destinatation/DES1,98565.0
http://www.group22.org/gz/resource/GreenZones/300345,300345,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L381,http://www.group22.org/gz/resource/Destinatation/DES1,28087.0
http://www.group22.org/gz/resource/GreenZones/300346,300346,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L382,http://www.group22.org/gz/resource/Destinatation/DES1,9762.0
http://www.group22.org/gz/resource/GreenZones/300347,300347,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L383,http://www.group22.org/gz/resource/Destinatation/DES1,8242.0
http://www.group22.org/gz/resource/GreenZones/300348,300348,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L384,http://www.group22.org/gz/resource/Destinatation/DES1,35354.0
http://www.group22.org/gz/resource/GreenZones/300349,300349,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L385,http://www.group22.org/gz/resource/Destinatation/DES1,34509.0
http://www.group22.org/gz/resource/GreenZones/300350,300350,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L386,http://www.group22.org/gz/resource/Destinatation/DES1,1134.0
http://www.group22.org/gz/resource/GreenZones/300351,300351,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L387,http://www.group22.org/gz/resource/Destinatation/DES1,1350.0
http://www.group22.org/gz/resource/GreenZones/300352,300352,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L388,http://www.group22.org/gz/resource/Destinatation/DES1,3463.0
http://www.group22.org/gz/resource/GreenZones/300353,300353,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L389,http://www.group22.org/gz/resource/Destinatation/DES81,11156.0
http://www.group22.org/gz/resource/GreenZones/300354,300354,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L390,http://www.group22.org/gz/resource/Destinatation/DES1,6574.0
http://www.group22.org/gz/resource/GreenZones/300355,300355,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L391,http://www.group22.org/gz/resource/Destinatation/DES1,3471.0
http://www.group22.org/gz/resource/GreenZones/300356,300356,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L392,http://www.group22.org/gz/resource/Destinatation/DES1,4270.0
http://www.group22.org/gz/resource/GreenZones/300357,300357,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L393,http://www.group22.org/gz/resource/Destinatation/DES1,12059.0
http://www.group22.org/gz/resource/GreenZones/300358,300358,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L394,http://www.group22.org/gz/resource/Destinatation/DES1,6388.0
http://www.group22.org/gz/resource/GreenZones/300202,300202,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L395,http://www.group22.org/gz/resource/Destinatation/DES83,27480.63
http://www.group22.org/gz/resource/GreenZones/301072,301072,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L396,http://www.group22.org/gz/resource/Destinatation/DES84,40692.5
http://www.group22.org/gz/resource/GreenZones/300200,300200,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L397,http://www.group22.org/gz/resource/Destinatation/DES85,222.87
http://www.group22.org/gz/resource/GreenZones/300201,300201,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L398,http://www.group22.org/gz/resource/Destinatation/DES1,65046.0
http://www.group22.org/gz/resource/GreenZones/300203,300203,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L399,http://www.group22.org/gz/resource/Destinatation/DES1,20074.0
http://www.group22.org/gz/resource/GreenZones/300204,300204,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L400,http://www.group22.org/gz/resource/Destinatation/DES1,1964.0
http://www.group22.org/gz/resource/GreenZones/300205,300205,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L401,http://www.group22.org/gz/resource/Destinatation/DES1,1134.0
http://www.group22.org/gz/resource/GreenZones/300209,300209,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L402,http://www.group22.org/gz/resource/Destinatation/DES78,34479.22
http://www.group22.org/gz/resource/GreenZones/300211,300211,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L403,http://www.group22.org/gz/resource/Destinatation/DES78,47344.0
http://www.group22.org/gz/resource/GreenZones/300226,300226,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L404,http://www.group22.org/gz/resource/Destinatation/DES86,53766.0
http://www.group22.org/gz/resource/GreenZones/300229,300229,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L405,http://www.group22.org/gz/resource/Destinatation/DES1,143.86
http://www.group22.org/gz/resource/GreenZones/301040,301040,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L406,http://www.group22.org/gz/resource/Destinatation/DES87,1342.51
http://www.group22.org/gz/resource/GreenZones/301230,301230,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L407,http://www.group22.org/gz/resource/Destinatation/DES1,7710.0
http://www.group22.org/gz/resource/GreenZones/301231,301231,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L408,http://www.group22.org/gz/resource/Destinatation/DES1,2862.0
http://www.group22.org/gz/resource/GreenZones/301232,301232,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L409,http://www.group22.org/gz/resource/Destinatation/DES1,15507.4
http://www.group22.org/gz/resource/GreenZones/301233,301233,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L410,http://www.group22.org/gz/resource/Destinatation/DES1,720.0
http://www.group22.org/gz/resource/GreenZones/301234,301234,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L411,http://www.group22.org/gz/resource/Destinatation/DES1,2250.0
http://www.group22.org/gz/resource/GreenZones/301235,301235,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L412,http://www.group22.org/gz/resource/Destinatation/DES1,2550.0
http://www.group22.org/gz/resource/GreenZones/301236,301236,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L413,http://www.group22.org/gz/resource/Destinatation/DES1,2240.0
http://www.group22.org/gz/resource/GreenZones/301237,301237,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L414,http://www.group22.org/gz/resource/Destinatation/DES1,4320.0
http://www.group22.org/gz/resource/GreenZones/301238,301238,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L415,http://www.group22.org/gz/resource/Destinatation/DES1,1585.0
http://www.group22.org/gz/resource/GreenZones/301239,301239,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L416,http://www.group22.org/gz/resource/Destinatation/DES1,1457.0
http://www.group22.org/gz/resource/GreenZones/301240,301240,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L417,http://www.group22.org/gz/resource/Destinatation/DES1,3152.0
http://www.group22.org/gz/resource/GreenZones/301241,301241,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L418,http://www.group22.org/gz/resource/Destinatation/DES1,4384.0
http://www.group22.org/gz/resource/GreenZones/301242,301242,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L418,http://www.group22.org/gz/resource/Destinatation/DES1,4608.0
http://www.group22.org/gz/resource/GreenZones/301243,301243,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L419,http://www.group22.org/gz/resource/Destinatation/DES1,591.0
http://www.group22.org/gz/resource/GreenZones/301244,301244,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L420,http://www.group22.org/gz/resource/Destinatation/DES1,710.37
http://www.group22.org/gz/resource/GreenZones/301245,301245,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L421,http://www.group22.org/gz/resource/Destinatation/DES88,13559.55
http://www.group22.org/gz/resource/GreenZones/301246,301246,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L422,http://www.group22.org/gz/resource/Destinatation/DES1,3360.0
http://www.group22.org/gz/resource/GreenZones/301247,301247,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L423,http://www.group22.org/gz/resource/Destinatation/DES1,3453.0
http://www.group22.org/gz/resource/GreenZones/301248,301248,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L424,http://www.group22.org/gz/resource/Destinatation/DES89,27550.0
http://www.group22.org/gz/resource/GreenZones/301249,301249,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L425,http://www.group22.org/gz/resource/Destinatation/DES1,800.0
http://www.group22.org/gz/resource/GreenZones/301250,301250,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L426,http://www.group22.org/gz/resource/Destinatation/DES1,2156.25
http://www.group22.org/gz/resource/GreenZones/301251,301251,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L427,http://www.group22.org/gz/resource/Destinatation/DES1,10631.0
http://www.group22.org/gz/resource/GreenZones/301252,301252,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L428,http://www.group22.org/gz/resource/Destinatation/DES1,580.2
http://www.group22.org/gz/resource/GreenZones/301260,301260,http://www.group22.org/gz/resource/District/D8,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L429,http://www.group22.org/gz/resource/Destinatation/DES30,29081.28
