identificador,matricula,distrito,barrio,calle,num_finca,location
http://www.group10.org/pl/resource/ParkingMeter/PM107630013,107630013,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1624,42,http://www.group10.org/pl/resource/Location/L32524
http://www.group10.org/pl/resource/ParkingMeter/PM107630007,107630007,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1624,49,http://www.group10.org/pl/resource/Location/L32525
http://www.group10.org/pl/resource/ParkingMeter/PM107630014,107630014,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1624,53,http://www.group10.org/pl/resource/Location/L32526
http://www.group10.org/pl/resource/ParkingMeter/PM107630020,107630020,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1624,73,http://www.group10.org/pl/resource/Location/L32527
http://www.group10.org/pl/resource/ParkingMeter/PM107630058,107630058,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1624,83,http://www.group10.org/pl/resource/Location/L32528
http://www.group10.org/pl/resource/ParkingMeter/PM107630025,107630025,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1624,93,http://www.group10.org/pl/resource/Location/L32529
http://www.group10.org/pl/resource/ParkingMeter/PM107630006,107630006,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1611,2,http://www.group10.org/pl/resource/Location/L32530
http://www.group10.org/pl/resource/ParkingMeter/PM107630001,107630001,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1611,54,http://www.group10.org/pl/resource/Location/L32531
http://www.group10.org/pl/resource/ParkingMeter/PM107630046,107630046,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1717,4,http://www.group10.org/pl/resource/Location/L32532
http://www.group10.org/pl/resource/ParkingMeter/PM107630050,107630050,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1718,8,http://www.group10.org/pl/resource/Location/L32533
http://www.group10.org/pl/resource/ParkingMeter/PM107630075,107630075,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1718,26,http://www.group10.org/pl/resource/Location/L32534
http://www.group10.org/pl/resource/ParkingMeter/PM107630003,107630003,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1632,87,http://www.group10.org/pl/resource/Location/L32537
http://www.group10.org/pl/resource/ParkingMeter/PM107630034,107630034,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1632,110,http://www.group10.org/pl/resource/Location/L32538
http://www.group10.org/pl/resource/ParkingMeter/PM107630037,107630037,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1616,72,http://www.group10.org/pl/resource/Location/L32539
http://www.group10.org/pl/resource/ParkingMeter/PM107630039,107630039,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1616,78,http://www.group10.org/pl/resource/Location/L32540
http://www.group10.org/pl/resource/ParkingMeter/PM107630047,107630047,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1721,8,http://www.group10.org/pl/resource/Location/L32541
http://www.group10.org/pl/resource/ParkingMeter/PM107630029,107630029,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1723,3,http://www.group10.org/pl/resource/Location/L32543
http://www.group10.org/pl/resource/ParkingMeter/PM107630028,107630028,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1723,9,http://www.group10.org/pl/resource/Location/L32544
http://www.group10.org/pl/resource/ParkingMeter/PM107630011,107630011,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1617,94,http://www.group10.org/pl/resource/Location/L32545
http://www.group10.org/pl/resource/ParkingMeter/PM107630016,107630016,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1617,102,http://www.group10.org/pl/resource/Location/L32546
http://www.group10.org/pl/resource/ParkingMeter/PM107630009,107630009,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1619,46,http://www.group10.org/pl/resource/Location/L32547
http://www.group10.org/pl/resource/ParkingMeter/PM107630018,107630018,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1619,58,http://www.group10.org/pl/resource/Location/L32548
http://www.group10.org/pl/resource/ParkingMeter/PM107630052,107630052,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1728,5,http://www.group10.org/pl/resource/Location/L32549
http://www.group10.org/pl/resource/ParkingMeter/PM107630021,107630021,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1728,16,http://www.group10.org/pl/resource/Location/L32550
http://www.group10.org/pl/resource/ParkingMeter/PM107630022,107630022,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1728,20,http://www.group10.org/pl/resource/Location/L32551
http://www.group10.org/pl/resource/ParkingMeter/PM107630066,107630066,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1729,6,http://www.group10.org/pl/resource/Location/L32553
http://www.group10.org/pl/resource/ParkingMeter/PM107630059,107630059,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1733,7,http://www.group10.org/pl/resource/Location/L32556
http://www.group10.org/pl/resource/ParkingMeter/PM107630074,107630074,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1733,11,http://www.group10.org/pl/resource/Location/L32557
http://www.group10.org/pl/resource/ParkingMeter/PM107630056,107630056,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1734,9,http://www.group10.org/pl/resource/Location/L32558
http://www.group10.org/pl/resource/ParkingMeter/PM107630055,107630055,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1734,15,http://www.group10.org/pl/resource/Location/L32559
http://www.group10.org/pl/resource/ParkingMeter/PM107630061,107630061,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1736,6,http://www.group10.org/pl/resource/Location/L32564
http://www.group10.org/pl/resource/ParkingMeter/PM107630062,107630062,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1736,23,http://www.group10.org/pl/resource/Location/L32565
http://www.group10.org/pl/resource/ParkingMeter/PM107630049,107630049,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1308,2,http://www.group10.org/pl/resource/Location/L32566
http://www.group10.org/pl/resource/ParkingMeter/PM107630076,107630076,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1308,4,http://www.group10.org/pl/resource/Location/L32567
http://www.group10.org/pl/resource/ParkingMeter/PM107630057,107630057,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1308,8,http://www.group10.org/pl/resource/Location/L32568
http://www.group10.org/pl/resource/ParkingMeter/PM107630072,107630072,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1308,13,http://www.group10.org/pl/resource/Location/L32569
http://www.group10.org/pl/resource/ParkingMeter/PM107630073,107630073,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1308,24,http://www.group10.org/pl/resource/Location/L32570
http://www.group10.org/pl/resource/ParkingMeter/PM107630069,107630069,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1738,7,http://www.group10.org/pl/resource/Location/L32572
http://www.group10.org/pl/resource/ParkingMeter/PM107630068,107630068,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1738,13,http://www.group10.org/pl/resource/Location/L32573
http://www.group10.org/pl/resource/ParkingMeter/PM107630064,107630064,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1738,31,http://www.group10.org/pl/resource/Location/L32574
http://www.group10.org/pl/resource/ParkingMeter/PM107630010,107630010,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1742,9,http://www.group10.org/pl/resource/Location/L32575
http://www.group10.org/pl/resource/ParkingMeter/PM107630017,107630017,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1742,21,http://www.group10.org/pl/resource/Location/L32576
http://www.group10.org/pl/resource/ParkingMeter/PM107630019,107630019,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1742,29,http://www.group10.org/pl/resource/Location/L32577
http://www.group10.org/pl/resource/ParkingMeter/PM107630043,107630043,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1743,1,http://www.group10.org/pl/resource/Location/L32583
http://www.group10.org/pl/resource/ParkingMeter/PM107630063,107630063,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1744,7,http://www.group10.org/pl/resource/Location/L32586
http://www.group10.org/pl/resource/ParkingMeter/PM107630070,107630070,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1745,5,http://www.group10.org/pl/resource/Location/L32587
http://www.group10.org/pl/resource/ParkingMeter/PM107630053,107630053,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1746,38,http://www.group10.org/pl/resource/Location/L32588
http://www.group10.org/pl/resource/ParkingMeter/PM107630004,107630004,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1636,83,http://www.group10.org/pl/resource/Location/L32589
http://www.group10.org/pl/resource/ParkingMeter/PM107630033,107630033,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1636,93,http://www.group10.org/pl/resource/Location/L32590
http://www.group10.org/pl/resource/ParkingMeter/PM107630041,107630041,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1636,116,http://www.group10.org/pl/resource/Location/L32591
http://www.group10.org/pl/resource/ParkingMeter/PM108420860,108420860,http://www.group10.org/pl/resource/District/D08,http://www.group10.org/pl/resource/Neighborhood/N08-04,http://www.group10.org/pl/resource/Street/S1751,6,http://www.group10.org/pl/resource/Location/L32593
http://www.group10.org/pl/resource/ParkingMeter/PM108420821,108420821,http://www.group10.org/pl/resource/District/D08,http://www.group10.org/pl/resource/Neighborhood/N08-04,http://www.group10.org/pl/resource/Street/S1752,4,http://www.group10.org/pl/resource/Location/L32595
http://www.group10.org/pl/resource/ParkingMeter/PM108420825,108420825,http://www.group10.org/pl/resource/District/D08,http://www.group10.org/pl/resource/Neighborhood/N08-04,http://www.group10.org/pl/resource/Street/S1753,11,http://www.group10.org/pl/resource/Location/L32597
http://www.group10.org/pl/resource/ParkingMeter/PM108420833,108420833,http://www.group10.org/pl/resource/District/D08,http://www.group10.org/pl/resource/Neighborhood/N08-04,http://www.group10.org/pl/resource/Street/S1753,16,http://www.group10.org/pl/resource/Location/L32598
