gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
443234,49;4478069,39;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CLAVILEÑO, CALLE, DE;65;077214010 Verde;Línea;2
443226,49;4478071,13;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CLAVILEÑO, CALLE, DE;65;077214010 Verde;Línea;1
443248,74;4478066;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CLAVILEÑO, CALLE, DE;67;077214010 Verde;Línea;2
443210,66;4478030,78;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CLAVILEÑO, PASAJE, DE;S/N;077214010 Verde;Línea;3
443205,24;4478057,95;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CLAVILEÑO, PASAJE, DE;S/N;077214010 Verde;Línea;4
442980,84;4477891,91;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CONDESA DE SANTAMARCA, CALLE, DE LA;19;077214010 Verde;Línea;13
442971,45;4477915,79;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CONDESA DE SANTAMARCA, CALLE, DE LA;25;077214010 Verde;Línea;3
443015,1;4477864,18;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;CONDESA DE SANTAMARCA, CALLE, DE LA;S/N;077214010 Verde;Línea;11
442992,32;4478055,78;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;COTOS, CALLE, DE;S/N;077214010 Verde;Línea;1
442987,78;4478071,4;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;COTOS, CALLE, DE;S/N;077214010 Verde;Línea;3
442589,61;4477863,24;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;1;077214010 Verde;Línea;1
442580,62;4477877,88;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;3;077214010 Verde;Línea;9
442603,11;4477919,85;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;5;077214010 Verde;Línea;24
442594,52;4477935,35;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;5;077214010 Verde;Batería;26
442609,72;4477991,78;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;7;077214010 Verde;Batería;12
442599,16;4477985,87;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;7;077214010 Verde;Línea;3
442600,97;4478004,65;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;DOCTOR MARCO CORERA, CALLE, DEL;9;077214010 Verde;Línea;1
443527,2;4477895,87;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EMILIO MARIO, CALLE, DE;2;077214010 Verde;Línea;3
443505,41;4477943,16;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EMILIO MARIO, CALLE, DE;8;077214010 Verde;Línea;2
443498,63;4477957,78;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EMILIO MARIO, CALLE, DE;10;077214010 Verde;Línea;2
443482,84;4477992,69;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EMILIO MARIO, CALLE, DE;14;077214010 Verde;Línea;11
443467,2;4478037,79;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EMILIO MARIO, CALLE, DE;19;077214010 Verde;Línea;4
442877,82;4477381,12;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;8;077214010 Verde;Batería;2
442874,16;4477386,08;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;10;077214010 Verde;Batería;2
442877,63;4477363,39;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;11;077214010 Verde;Línea;2
442867,49;4477395,37;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;12;077214010 Verde;Batería;1
442866,77;4477378,6;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;13;077214010 Verde;Línea;2
442859,49;4477406,61;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;14;077214010 Verde;Batería;2
442855,53;4477412,07;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;14;077214010 Verde;Batería;2
442851,57;4477417,67;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;14;077214010 Verde;Batería;2
442845,41;4477408,91;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;19;077214010 Verde;Línea;4
442847,66;4477423,12;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;19;077214010 Verde;Batería;2
442834,85;4477440,95;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;20;077214010 Verde;Batería;1
442831,81;4477445,18;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;20;077214010 Verde;Batería;2
442825,41;4477454,06;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;20;077214010 Verde;Batería;1
442828,45;4477449,82;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;20;077214010 Verde;Batería;1
442816,79;4477448,3;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;23;077214010 Verde;Línea;7
442814,05;4477469,84;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;26;077214010 Verde;Batería;1
442811,3;4477473,62;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;26;077214010 Verde;Batería;2
442808,61;4477477,61;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;26;077214010 Verde;Batería;1
442799,32;4477472,91;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;27;077214010 Verde;Línea;3
442805,24;4477482,11;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;28;077214010 Verde;Batería;2
442802,24;4477486,22;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;28;077214010 Verde;Batería;1
442799,43;4477490,2;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;28;077214010 Verde;Batería;2
442788,53;4477485,06;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;29;077214010 Verde;Línea;3
442782,91;4477514,85;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;32;077214010 Verde;Batería;1
442780,7;4477519,2;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;32;077214010 Verde;Batería;2
442778,07;4477524,28;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;32;077214010 Verde;Batería;2
442765,61;4477525,22;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;33;077214010 Verde;Línea;8
442751,57;4477552,41;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;37;077214010 Verde;Línea;1
442775,78;4477528,83;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;38;077214010 Verde;Batería;1
442771,07;4477538,45;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;38;077214010 Verde;Batería;1
442744,86;4477565,52;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;39;077214010 Verde;Línea;3
442763,45;4477553,83;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;40;077214010 Verde;Batería;2
442766,28;4477548,45;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;40;077214010 Verde;Batería;2
442768,86;4477543,08;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;40;077214010 Verde;Batería;2
442752,32;4477573,83;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;42;077214010 Verde;Batería;2
442755,32;4477568,62;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;42;077214010 Verde;Batería;2
442758,3;4477563,1;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;42;077214010 Verde;Batería;2
442732,82;4477599,08;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;43;077214010 Verde;Batería;2
442731,71;4477603,82;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;43;077214010 Verde;Batería;2
442730,43;4477608,96;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;43;077214010 Verde;Batería;2
442729,1;4477614,33;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;45;077214010 Verde;Batería;2
442727,77;4477619,74;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;45;077214010 Verde;Batería;2
442726,41;4477625,38;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;45;077214010 Verde;Batería;2
442718,59;4477657,17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;47;077214010 Verde;Batería;2
442720,15;4477650,99;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;47;077214010 Verde;Batería;2
442738,7;4477613,86;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;48;077214010 Verde;Línea;6
442714,04;4477675,43;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;49;077214010 Verde;Batería;2
442715,61;4477669,3;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;49;077214010 Verde;Batería;2
442717,13;4477663,21;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;49;077214010 Verde;Batería;2
442730,91;4477645,21;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;50;077214010 Verde;Línea;2
442710,67;4477698,62;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;51;077214010 Verde;Batería;2
442711,28;4477686,21;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;51;077214010 Verde;Batería;1
442712,54;4477681,37;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;51;077214010 Verde;Batería;2
442710,2;4477691,8;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;51;077214010 Verde;Batería;2
442724,63;4477677,99;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;52;077214010 Verde;Línea;2
442711,62;4477709,66;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;53;077214010 Verde;Batería;1
442713,28;4477728,22;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;53;077214010 Verde;Batería;2
442712,03;4477713,78;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;53;077214010 Verde;Batería;1
442722,45;4477704,04;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;54;077214010 Verde;Línea;3
442711,17;4477704,75;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;54;077214010 Verde;Batería;2
442721,78;4477722,07;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;56;077214010 Verde;Línea;4
442714,79;4477744,95;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;58;077214010 Verde;Batería;1
442724,2;4477747,16;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;58;077214010 Verde;Línea;4
442714,33;4477739,91;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;58;077214010 Verde;Batería;2
442713,79;4477733,96;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;58;077214010 Verde;Batería;2
442716,57;4477763,49;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;60;077214010 Verde;Batería;2
442715,79;4477755,96;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;EUGENIO SALAZAR, CALLE, DE;60;077214010 Verde;Batería;3
443020,2;4477547,61;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;7:00 AM;077214010 Verde;Batería;3
443048,1;4477482,87;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;1;077214010 Verde;Línea;4
443033,06;4477525,9;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;5;077214010 Verde;Línea;3
443030,49;4477549,33;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;14;077214010 Verde;Línea;1
443026,36;4477560,86;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;16;077214010 Verde;Línea;3
443007,67;4477613,23;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;FERNANDEZ DE OVIEDO, CALLE, DE;20;077214010 Verde;Línea;12
443168,49;4478117,76;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;10;077214010 Verde;Línea;7
443305,07;4478100,36;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;17;077214010 Verde;Línea;8
443208,49;4478108,59;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;22;077214010 Verde;Línea;4
443230,7;4478103,36;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;28;077214010 Verde;Línea;3
443246,78;4478099,55;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;32;077214010 Verde;Línea;2
443288,68;4478095,89;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;34;077214010 Verde;Línea;1
443299,32;4478094,37;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;38;077214010 Verde;Línea;1
443318,74;4478091,59;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GABRIEL Y GALAN, CALLE, DE;42;077214010 Verde;Línea;2
442629,7;4477468,51;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;3;077214010 Verde;Línea;3
442671,07;4477479,06;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;5;077214010 Verde;Línea;2
442693,29;4477476,64;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;6;077214010 Verde;Línea;8
442698,07;4477485,45;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;7;077214010 Verde;Línea;4
442745,53;4477497,15;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;13;077214010 Verde;Línea;8
442802,57;4477510,84;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;17;077214010 Verde;Línea;5
442827,7;4477517,17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;19;077214010 Verde;Línea;3
442860,45;4477525,63;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;23;077214010 Verde;Línea;5
442885,45;4477532,11;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;24;077214010 Verde;Línea;2
442902,74;4477536,67;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;29;077214010 Verde;Línea;3
442935;4477545,28;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;31;077214010 Verde;Línea;2
442949,64;4477550,97;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;33;077214010 Verde;Batería;7
442956,64;4477543,33;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GARCIA LUNA, CALLE, DE;33;077214010 Verde;Línea;1
442710,99;4477185,75;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;15;077214010 Verde;Línea;2
442689,86;4477209,06;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;17;077214010 Verde;Línea;11
442669,86;4477228,74;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;19;077214010 Verde;Línea;1
442657,52;4477240,62;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;21;077214010 Verde;Línea;6
442631,03;4477266,73;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;27;077214010 Verde;Línea;2
442620,11;4477277,24;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;29;077214010 Verde;Línea;2
442604,86;4477292,2;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;31;077214010 Verde;Línea;5
442588,32;4477305,09;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GENERAL ZABALA, CALLE, DEL;35;077214010 Verde;Línea;1
442954,09;4478077,74;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;9;077214010 Verde;Línea;15
442990,99;4478091,92;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;21;077214010 Verde;Línea;2
443048,79;4478106,97;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;39;077214010 Verde;Línea;24
443137,75;4478134,33;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;45;077214010 Verde;Línea;3
443158,32;4478140,02;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;49;077214010 Verde;Línea;2
443256,97;4478143,82;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;52;077214010 Verde;Línea;3
443175,36;4478143,46;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;53;077214010 Verde;Línea;2
443217,01;4478145,36;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUERRERO Y MENDOZA, CALLE, DE;59;077214010 Verde;Línea;10
443411,49;4477809,33;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;3;077214010 Verde;Línea;3
443420,03;4477795,41;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;3;077214010 Verde;Línea;1
443378,11;4477869,65;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;9;077214010 Verde;Línea;4
443410,57;4477829,91;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;12;077214010 Verde;Línea;8
443366,35;4477896,21;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;13;043000255 Azul;Línea;4
443360,41;4477909,62;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;13;043000255 Azul;Línea;1
443354,91;4477922,06;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;15;043000255 Azul;Línea;2
443330,77;4477964,17;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;17;043000255 Azul;Línea;3
443385,33;4477877,61;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;18;077214010 Verde;Línea;9
443371,91;4477908,12;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;20;077214010 Verde;Línea;2
443286,84;4478030,91;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;21;043000255 Azul;Línea;1
443277,16;4478044,87;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;23;043000255 Azul;Línea;2
443360,01;4477934,32;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;24;077214010 Verde;Línea;2
443341,66;4477967,55;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;26;077214010 Verde;Línea;3
443262,41;4478080,11;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;27;043000255 Azul;Línea;4
443268,54;4478118,73;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;29;043000255 Azul;Línea;5
443274,63;4478160,57;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;31;043000255 Azul;Línea;5
443326,11;4477989,92;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;32;077214010 Verde;Línea;5
443291,61;4478039,73;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;44;077214010 Verde;Línea;4
443278,45;4478058,22;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;54;077214010 Verde;Línea;4
443274,99;4478081,62;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;58;077214010 Verde;Línea;4
443283,93;4478141,4;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;60;077214010 Verde;Línea;13
443316,08;4477989,04;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;17 B;043000255 Azul;Línea;9
443068,25;4477725,23;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;1;043000255 Azul;Batería;1
443090,28;4477733,68;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;2;043000255 Azul;Línea;2
443074,91;4477717,64;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;2;077214010 Verde;Línea;1
443090,22;4477724,71;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;2;077214010 Verde;Línea;1
443078,84;4477728,06;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;3;043000255 Azul;Línea;2
443099,47;4477729,52;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;4;077214010 Verde;Línea;2
443099,3;4477738,05;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;4;043000255 Azul;Línea;1
443110,59;4477734,75;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;6;077214010 Verde;Línea;2
443104,78;4477740,66;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;6;043000255 Azul;Línea;1
443126,66;4477742,57;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;8;077214010 Verde;Línea;1
443126,78;4477751,26;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;9;043000255 Azul;Línea;2
443141,28;4477758,27;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;10;043000255 Azul;Línea;1
443147,34;4477752,63;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;10;077214010 Verde;Línea;2
443150,34;4477762,58;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;12;043000255 Azul;Línea;2
443161,97;4477768,34;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;13;043000255 Azul;Línea;2
443171,03;4477772,64;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;13;043000255 Azul;Línea;1
443172,09;4477764,47;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;14;077214010 Verde;Línea;2
443177,47;4477775,76;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;16;043000255 Azul;Línea;1
443183,66;4477770,22;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;16;077214010 Verde;Línea;2
443186,72;4477780,31;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;18;043000255 Azul;Línea;2
443192,59;4477774,38;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;18;077214010 Verde;Línea;1
443199,09;4477777,44;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;18;077214010 Verde;Línea;1
443198,09;4477786,01;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;20;043000255 Azul;Línea;2
443206,03;4477780,84;05  CHAMARTÍN;05-03 CIUDAD JARDÍN;JAVIER FERRERO, CALLE, DE;20;077214010 Verde;Línea;1
