identificador,gis_x,gis_y
http://www.group10.org/pl/resource/Location/L10399,442213.07,4475996.8
http://www.group10.org/pl/resource/Location/L10400,442299.92,4475990.73
http://www.group10.org/pl/resource/Location/L10401,441908.13,4476044.5
http://www.group10.org/pl/resource/Location/L10402,441900.26,4475653.7
http://www.group10.org/pl/resource/Location/L10403,441902.85,4475680.79
http://www.group10.org/pl/resource/Location/L10404,441905.35,4475706.67
http://www.group10.org/pl/resource/Location/L10405,441919.14,4475723.58
http://www.group10.org/pl/resource/Location/L10406,441921.46,4475792.66
http://www.group10.org/pl/resource/Location/L10407,441911.91,4475784.93
http://www.group10.org/pl/resource/Location/L10408,441913.74,4475811.74
http://www.group10.org/pl/resource/Location/L10409,441915.77,4475839.83
http://www.group10.org/pl/resource/Location/L10410,441908.11,4475638.41
http://www.group10.org/pl/resource/Location/L10411,441909.1,4475649.85
http://www.group10.org/pl/resource/Location/L10412,441917.4,4475863.29
http://www.group10.org/pl/resource/Location/L10413,441909.88,4475658.38
http://www.group10.org/pl/resource/Location/L10414,441921.32,4475920.87
http://www.group10.org/pl/resource/Location/L10415,441932.7,4475908.53
http://www.group10.org/pl/resource/Location/L10416,441914.85,4475710.05
http://www.group10.org/pl/resource/Location/L10417,441923.32,4475948.71
http://www.group10.org/pl/resource/Location/L10418,441924.4,4475963.87
http://www.group10.org/pl/resource/Location/L10419,441924.43,4475834.3
http://www.group10.org/pl/resource/Location/L10420,441925.45,4475848.7
http://www.group10.org/pl/resource/Location/L10421,441925.68,4475979.6
http://www.group10.org/pl/resource/Location/L10422,441929.93,4475869.3
http://www.group10.org/pl/resource/Location/L10423,441927.2,4476000.41
http://www.group10.org/pl/resource/Location/L10424,441940.54,4476072.58
http://www.group10.org/pl/resource/Location/L10425,441933.34,4476090.01
http://www.group10.org/pl/resource/Location/L10426,441939.94,4476174.66
http://www.group10.org/pl/resource/Location/L10427,441942.66,4476103.69
http://www.group10.org/pl/resource/Location/L10428,441941.86,4476203.66
http://www.group10.org/pl/resource/Location/L10429,441943.54,4476116.05
http://www.group10.org/pl/resource/Location/L10430,441947.86,4476127.7
http://www.group10.org/pl/resource/Location/L10431,441943.02,4476221.83
http://www.group10.org/pl/resource/Location/L10432,441947.57,4476161.82
http://www.group10.org/pl/resource/Location/L10433,441944.07,4476238.08
http://www.group10.org/pl/resource/Location/L10434,441953.45,4476242.07
http://www.group10.org/pl/resource/Location/L10435,441944.85,4476291.27
http://www.group10.org/pl/resource/Location/L10436,441949.29,4476184.23
http://www.group10.org/pl/resource/Location/L10437,441949.43,4476314.69
http://www.group10.org/pl/resource/Location/L10438,441951.95,4476344.66
http://www.group10.org/pl/resource/Location/L10439,441951.13,4476335.58
http://www.group10.org/pl/resource/Location/L10440,441952.52,4476351.24
http://www.group10.org/pl/resource/Location/L10441,441951.91,4476218.41
http://www.group10.org/pl/resource/Location/L10442,441952.99,4476359.24
http://www.group10.org/pl/resource/Location/L10443,441957.73,4476300.92
http://www.group10.org/pl/resource/Location/L10444,441954.57,4476381.55
http://www.group10.org/pl/resource/Location/L10445,441953.82,4476371.07
http://www.group10.org/pl/resource/Location/L10446,441954.36,4476417.29
http://www.group10.org/pl/resource/Location/L10447,441960.61,4476339.63
http://www.group10.org/pl/resource/Location/L10448,441960.61,4476464
http://www.group10.org/pl/resource/Location/L10449,441961.99,4476357.27
http://www.group10.org/pl/resource/Location/L10450,441966.29,4476378.71
http://www.group10.org/pl/resource/Location/L10451,441965.98,4476415.5
http://www.group10.org/pl/resource/Location/L10452,441964.53,4476515.06
http://www.group10.org/pl/resource/Location/L10453,441965.82,4476532.85
http://www.group10.org/pl/resource/Location/L10454,441966.45,4476541.08
http://www.group10.org/pl/resource/Location/L10455,441970.59,4476478.07
http://www.group10.org/pl/resource/Location/L10456,441623.48,4476446.55
http://www.group10.org/pl/resource/Location/L10457,441574.29,4476410.96
http://www.group10.org/pl/resource/Location/L10458,441583.82,4476416.14
http://www.group10.org/pl/resource/Location/L10459,441670.37,4476474.42
http://www.group10.org/pl/resource/Location/L10460,441620.57,4476435.23
http://www.group10.org/pl/resource/Location/L10461,441593.2,4476430.99
http://www.group10.org/pl/resource/Location/L10462,441608.16,4476438.66
http://www.group10.org/pl/resource/Location/L10463,441597.52,4476433.15
http://www.group10.org/pl/resource/Location/L10464,441682.16,4476476.22
http://www.group10.org/pl/resource/Location/L10465,441692.07,4476481.43
http://www.group10.org/pl/resource/Location/L10466,441713.66,4476492.58
http://www.group10.org/pl/resource/Location/L10467,441731.24,4476501.5
http://www.group10.org/pl/resource/Location/L10468,441748.49,4476513.61
http://www.group10.org/pl/resource/Location/L10469,441806.7,4476149.62
http://www.group10.org/pl/resource/Location/L10470,441796.57,4476150.29
http://www.group10.org/pl/resource/Location/L10471,441885.21,4476155.92
http://www.group10.org/pl/resource/Location/L10472,441870.35,4476156.91
http://www.group10.org/pl/resource/Location/L10473,441825.68,4476148.46
http://www.group10.org/pl/resource/Location/L10474,441886.74,4476144.44
http://www.group10.org/pl/resource/Location/L10475,441876.61,4476147.35
http://www.group10.org/pl/resource/Location/L10476,441906.24,4476145.28
http://www.group10.org/pl/resource/Location/L10477,441919.96,4476153.42
http://www.group10.org/pl/resource/Location/L10478,441923.2,4476144.19
http://www.group10.org/pl/resource/Location/L10479,441963.03,4476150.47
http://www.group10.org/pl/resource/Location/L10480,441984.15,4476149.08
http://www.group10.org/pl/resource/Location/L10481,441974.66,4476149.85
http://www.group10.org/pl/resource/Location/L10482,441979.36,4476140.47
http://www.group10.org/pl/resource/Location/L10483,442004.72,4476147.63
http://www.group10.org/pl/resource/Location/L10484,442062.56,4476143.25
http://www.group10.org/pl/resource/Location/L10485,442077.63,4476146.12
http://www.group10.org/pl/resource/Location/L10486,442087.48,4476145.48
http://www.group10.org/pl/resource/Location/L10487,442169.02,4476127.65
http://www.group10.org/pl/resource/Location/L10488,442095.79,4476132.28
http://www.group10.org/pl/resource/Location/L10489,442105.07,4476140.61
http://www.group10.org/pl/resource/Location/L10490,442195.66,4476125.58
http://www.group10.org/pl/resource/Location/L10491,442123.73,4476139.44
http://www.group10.org/pl/resource/Location/L10492,442207.35,4476124.66
http://www.group10.org/pl/resource/Location/L10493,442167.67,4476139.89
http://www.group10.org/pl/resource/Location/L10494,442227.13,4476123.18
http://www.group10.org/pl/resource/Location/L10495,442180.68,4476135.91
http://www.group10.org/pl/resource/Location/L10496,442280.28,4476119.54
http://www.group10.org/pl/resource/Location/L10497,442197.65,4476134.62
http://www.group10.org/pl/resource/Location/L10498,442333.82,4476115.62
http://www.group10.org/pl/resource/Location/L10499,442313.46,4476117.16
http://www.group10.org/pl/resource/Location/L10500,442213.63,4476133.38
http://www.group10.org/pl/resource/Location/L10501,442284.62,4476128.2
http://www.group10.org/pl/resource/Location/L10502,442297.03,4476114.93
http://www.group10.org/pl/resource/Location/L10503,442327.99,4476125.11
http://www.group10.org/pl/resource/Location/L10504,442296.83,4475741
http://www.group10.org/pl/resource/Location/L10505,442312.56,4475759.94
http://www.group10.org/pl/resource/Location/L10506,441608.35,4475645.64
http://www.group10.org/pl/resource/Location/L10507,441617.83,4475645.03
http://www.group10.org/pl/resource/Location/L10508,441631.46,4475644.3
http://www.group10.org/pl/resource/Location/L10509,441672.31,4475640.93
http://www.group10.org/pl/resource/Location/L10510,441682.43,4475640.26
http://www.group10.org/pl/resource/Location/L10511,441706.45,4475846.71
http://www.group10.org/pl/resource/Location/L10512,442118.57,4475642.75
http://www.group10.org/pl/resource/Location/L10513,442107.74,4475618.55
http://www.group10.org/pl/resource/Location/L10514,442109.18,4475637.63
http://www.group10.org/pl/resource/Location/L10515,442130.41,4475762.82
http://www.group10.org/pl/resource/Location/L10516,442133.45,4475844.45
http://www.group10.org/pl/resource/Location/L10517,442114.16,4475704.12
http://www.group10.org/pl/resource/Location/L10518,442113.24,4475690.19
http://www.group10.org/pl/resource/Location/L10519,442123.04,4475701.66
http://www.group10.org/pl/resource/Location/L10520,442137.54,4475902.54
http://www.group10.org/pl/resource/Location/L10521,442119.72,4475780.9
http://www.group10.org/pl/resource/Location/L10522,442118.16,4475757.35
http://www.group10.org/pl/resource/Location/L10523,442127.03,4475754.83
http://www.group10.org/pl/resource/Location/L10524,442129.68,4475916.41
http://www.group10.org/pl/resource/Location/L10525,442122.04,4475812.91
http://www.group10.org/pl/resource/Location/L10526,442121.41,4475804.96
http://www.group10.org/pl/resource/Location/L10527,442122.58,4475820.97
http://www.group10.org/pl/resource/Location/L10528,442124.88,4475852.35
http://www.group10.org/pl/resource/Location/L10529,442128.57,4475899.94
http://www.group10.org/pl/resource/Location/L10530,442130.83,4475933.52
http://www.group10.org/pl/resource/Location/L10531,442140.65,4475945.09
http://www.group10.org/pl/resource/Location/L10532,442147.02,4475988.71
http://www.group10.org/pl/resource/Location/L10533,442133.04,4475964.74
http://www.group10.org/pl/resource/Location/L10534,442142.91,4475977.7
http://www.group10.org/pl/resource/Location/L10535,442147.68,4476045.41
http://www.group10.org/pl/resource/Location/L10536,442138.57,4476043.12
http://www.group10.org/pl/resource/Location/L10537,442139.74,4476062.74
http://www.group10.org/pl/resource/Location/L10538,442149.41,4476073.79
http://www.group10.org/pl/resource/Location/L10539,442146.07,4476158.53
http://www.group10.org/pl/resource/Location/L10540,442151.11,4476100.98
http://www.group10.org/pl/resource/Location/L10541,442142.92,4476110.33
http://www.group10.org/pl/resource/Location/L10542,442148.66,4476199.5
http://www.group10.org/pl/resource/Location/L10543,442156.44,4476179.55
http://www.group10.org/pl/resource/Location/L10544,442158.82,4476215.37
http://www.group10.org/pl/resource/Location/L10545,442154.46,4476288.13
http://www.group10.org/pl/resource/Location/L10546,442162.23,4476225.01
http://www.group10.org/pl/resource/Location/L10547,442156.82,4476319.78
http://www.group10.org/pl/resource/Location/L10548,442149.96,4476275.71
http://www.group10.org/pl/resource/Location/L10549,442163.45,4476288.7
http://www.group10.org/pl/resource/Location/L10550,442158.81,4476346.43
http://www.group10.org/pl/resource/Location/L10551,442160.15,4476364.26
http://www.group10.org/pl/resource/Location/L10552,442165.82,4476319.45
http://www.group10.org/pl/resource/Location/L10553,442167.82,4476344.54
http://www.group10.org/pl/resource/Location/L10554,442171.39,4476407.93
http://www.group10.org/pl/resource/Location/L10555,442164.46,4476416.67
http://www.group10.org/pl/resource/Location/L10556,442173.72,4476439.32
http://www.group10.org/pl/resource/Location/L10557,442165.74,4476432.78
http://www.group10.org/pl/resource/Location/L10558,442182.44,4476497.54
http://www.group10.org/pl/resource/Location/L10559,442179.07,4476507.8
http://www.group10.org/pl/resource/Location/L10560,442176.03,4476468.23
http://www.group10.org/pl/resource/Location/L10561,442176.59,4476474.76
http://www.group10.org/pl/resource/Location/L10562,442169.66,4476483.94
http://www.group10.org/pl/resource/Location/L10563,442171.68,4476509.05
http://www.group10.org/pl/resource/Location/L10564,442180.32,4476522.78
http://www.group10.org/pl/resource/Location/L10565,442172.86,4476524.28
http://www.group10.org/pl/resource/Location/L10566,442177.14,4476481.72
http://www.group10.org/pl/resource/Location/L10567,442166.65,4476444.67
http://www.group10.org/pl/resource/Location/L10568,442121.34,4475679.08
http://www.group10.org/pl/resource/Location/L10569,442129.96,4475797.16
http://www.group10.org/pl/resource/Location/L10570,442131.46,4475818.05
http://www.group10.org/pl/resource/Location/L10571,442111.22,4475665.04
http://www.group10.org/pl/resource/Location/L10572,441771.48,4475892.57
http://www.group10.org/pl/resource/Location/L10573,441779.18,4475892.02
http://www.group10.org/pl/resource/Location/L10574,441795.07,4475894.08
http://www.group10.org/pl/resource/Location/L10575,441867.71,4475897.62
http://www.group10.org/pl/resource/Location/L10576,441813.83,4475889.42
http://www.group10.org/pl/resource/Location/L10577,441857.2,4475886.72
http://www.group10.org/pl/resource/Location/L10578,441905.04,4475894.93
http://www.group10.org/pl/resource/Location/L10579,441874.65,4475888.22
http://www.group10.org/pl/resource/Location/L10580,441973.07,4475889.43
http://www.group10.org/pl/resource/Location/L10581,441888.73,4475887.09
http://www.group10.org/pl/resource/Location/L10582,441906.77,4475886
http://www.group10.org/pl/resource/Location/L10583,442064.96,4475882.78
http://www.group10.org/pl/resource/Location/L10584,441944.45,4475882.95
http://www.group10.org/pl/resource/Location/L10585,441940.16,4475892
http://www.group10.org/pl/resource/Location/L10586,442160.35,4475876.32
http://www.group10.org/pl/resource/Location/L10587,442147.23,4475877.29
http://www.group10.org/pl/resource/Location/L10588,442166.13,4475865.39
http://www.group10.org/pl/resource/Location/L10589,441969.71,4475881.12
http://www.group10.org/pl/resource/Location/L10590,442191.11,4475865.14
http://www.group10.org/pl/resource/Location/L10591,442186.06,4475874.48
http://www.group10.org/pl/resource/Location/L10592,441990.91,4475879.76
http://www.group10.org/pl/resource/Location/L10593,442206.41,4475864.07
http://www.group10.org/pl/resource/Location/L10594,442204.02,4475873.29
http://www.group10.org/pl/resource/Location/L10595,442221.35,4475872.12
http://www.group10.org/pl/resource/Location/L10596,442221.54,4475862.99
http://www.group10.org/pl/resource/Location/L10597,442041.85,4475884.53
http://www.group10.org/pl/resource/Location/L10598,442042.24,4475875.52
http://www.group10.org/pl/resource/Location/L10599,442288.41,4475867.75
http://www.group10.org/pl/resource/Location/L10600,442059.82,4475872.06
http://www.group10.org/pl/resource/Location/L10601,442113.04,4475868.41
http://www.group10.org/pl/resource/Location/L10602,442090.82,4475872.2
