X,Y,IDPTOVENTA,Municipio,Provincia,Código_Postal,Dirección,Latitud,Longitud
-3.53883999999994,40.82577,FB_038540,Torrelaguna,MADRID,28180,"CL SAN FRANCISCO, 4",40.82577,-3.53884
-3.92886999999996,40.57606,FB_0367A7,Torrelodones,MADRID,28250,"PL CONSTITUCION, 8",40.57606,-3.92887
-3.95732999999996,40.5774500000001,FB_0398E4,Torrelodones,MADRID,28250,"CL EDUARDO COSTA, 21 L-8",40.57745,-3.95733
-3.95462999999995,40.57917,FB_038387,Torrelodones,MADRID,28250,CL JESUSA LARA 41,40.57917,-3.95463
-3.93255999999997,40.5764,FB_029AB5,Torrelodones,MADRID,28250,"AV VALLADOLID, 36 L-1 A",40.5764,-3.93256
-3.36219999999997,40.4037900000001,FB_03884D,Torres de la Alameda,MADRID,28813,"PZ DE LA ERMITA, 10",40.40379,-3.3622
-3.36242999999996,40.4063600000001,FB_0388F3,Torres de la Alameda,MADRID,28813,"PLAZA DEL SOL, 13",40.40636,-3.36243
-4.28290999999996,39.9826800000001,FB_02AE5D,Torrijos,TOLEDO,45500,"PZ DEL CRISTO, 14",39.98268,-4.28291
-4.28448999999995,39.9812000000001,FB_038867,Torrijos,TOLEDO,45500,"CL BATALLA DE LEPANTO, 3",39.9812,-4.28449
-4.28199999999993,39.9818000000001,FB_02A984,Torrijos,TOLEDO,45500,"AV ESTACION, 40",39.9818,-4.282
-3.70783999999998,40.59527,FB_03418B,Tres Cantos,MADRID,28760,"AV VI?UELAS, 39 L-4",40.59527,-3.70784
-3.71017999999998,40.6005500000001,FB_0385EF,Tres Cantos,MADRID,28760,"CL COMERCIO, 39",40.60055,-3.71018
-3.71465999999998,40.6097600000001,FB_038E1B,Tres Cantos,MADRID,28760,"AVDA DE COLMENAR VIEJO, 44",40.60976,-3.71466
-3.71538999999996,40.60619,FB_038D8E,Tres Cantos,MADRID,28760,"CL SECTOR OFICIOS, 35",40.60619,-3.71539
-2.99593999999996,40.77673,FB_02A915,Trijueque,GUADALAJARA,19192,"PL MAYOR, 20",40.77673,-2.99594
-3.46419999999995,40.84151,FB_0286BA,Uceda,GUADALAJARA,19187,"CL MAYOR, 18",40.84151,-3.4642
-3.87729999999993,40.15617,FB_035748,Ugena,TOLEDO,45217,"CL REAL, 7",40.15617,-3.8773
-3.33336999999995,40.6317700000001,FB_0357C2,Valdeavero,MADRID,28816,"CL SANTA ROSALIA, 13",40.63177,-3.33337
-3.66223999999994,40.8694400000001,FB_0357FA,Valdemanco,MADRID,28729,"AV DEL DESVIO, 12-D",40.86944,-3.66224
-4.29599999999994,40.5119100000001,FB_039796,Valdemaqueda,MADRID,28295,"TR DOS DE MAYO, 74",40.51191,-4.296
-4.06686999999994,40.5011400000001,FB_039264,Valdemorillo,MADRID,28210,"TV LA UNION, 10",40.50114,-4.06687
-4.06576999999993,40.4977000000001,FB_03562D,Valdemorillo,MADRID,28210,CL LA FUENTE N? 13,40.4977,-4.06577
-3.67473999999993,40.1916800000001,FB_033F5E,Valdemoro,MADRID,28340,"CL COLON, 2 LOCAL 14",40.19168,-3.67474
-3.68146999999993,40.19293,FB_028A43,Valdemoro,MADRID,28340,"CL RIO MANZANARES, 1",40.19293,-3.68147
-3.69766999999996,40.1985700000001,FB_034ABB,Valdemoro,MADRID,28340,"AV REYES CATOLICOS, 21",40.19857,-3.69767
-3.68328999999994,40.18217,FB_0373F7,Valdemoro,MADRID,28341,"AV MAR MEDITERRANEO, 80",40.18217,-3.68329
-3.67612999999994,40.1844100000001,FB_03584C,Valdemoro,MADRID,28341,"PSO DE LOS HOTELES, 10",40.18441,-3.67613
-3.67857999999995,40.19021,FB_0353F5,Valdemoro,MADRID,28341,"PZ CANOVAS DEL CASTILLO, 2",40.19021,-3.67858
-3.67434999999995,40.19197,FB_03936C,Valdemoro,MADRID,28343,"AV ANDALUCIA, 25",40.19197,-3.67435
-3.45348999999993,40.6387,FB_034127,Valdeolmos-Alalpardo,MADRID,28130,"CL JOSE ANTONIO, 7",40.6387,-3.45349
-3.51633999999996,40.69883,FB_039447,Valdetorres de Jarama,MADRID,28150,"CL SOTO DEL REAL, 16",40.69883,-3.51634
-3.30159999999995,40.2941700000001,FB_03633B,Valdilecha,MADRID,28511,"CL RONDA, 3-5",40.29417,-3.3016
-4.08984999999996,40.2060300000001,FB_039D73,Valmojado,TOLEDO,45940,"AV CONSTITUCION, 36",40.20603,-4.08985
-3.48619999999994,40.36738,FB_0394A5,Velilla de San Antonio,MADRID,28891,"CL JUAN DE VILLANUEVA, 1 L-2",40.36738,-3.4862
-3.48677999999995,40.3672700000001,FB_0342BB,Velilla de San Antonio,MADRID,28891,"CL MAYOR, 1 LOCAL 3",40.36727,-3.48678
-3.48661999999996,40.3674100000001,FB_03948E,Velilla de San Antonio,MADRID,28891,"CL MAYOR, 5",40.36741,-3.48662
-3.58111999999994,40.7676000000001,FB_028A57,El Vellón,MADRID,28722,"CL MAYOR, 40",40.7676,-3.58112
-4.11207999999993,40.1565400000001,FB_029008,Las Ventas de Retamosa,TOLEDO,45183,"CL PILAR, 4",40.15654,-4.11208
-3.62277999999998,40.7986100000001,FB_035720,Venturada,MADRID,28729,"CL CANENCIA, 6",40.79861,-3.62278
-4.30590999999993,40.2786,FB_028A4D,Villa del Prado,MADRID,28630,"AV CONSTITUCION, 29 L-A",40.2786,-4.30591
-4.30595999999997,40.27608,FB_0382B2,Villa del Prado,MADRID,28630,"CL ESCALONA, 1",40.27608,-4.30596
-3.48479999999995,40.10409,FB_028A01,Villaconejos,MADRID,28360,"CL PUERTA DE HIERRO, 4",40.10409,-3.4848
-3.35941999999994,39.4258,FB_035458,Villafranca de los Caballeros,TOLEDO,45730,"CL HERENCIA, 3",39.4258,-3.35942
-3.36640999999997,40.4491400000001,FB_038827,Villalbilla,MADRID,28810,"AV DE ESPA?A, C.C. PE?AS ALBAS LO 1",40.44914,-3.36641
-3.29902999999996,40.43305,FB_03573D,Villalbilla,MADRID,28810,"CL ANTONIO CANELLA PEIROLE, 8",40.43305,-3.29903
-3.91347999999994,40.02687,FB_039AEF,Villaluenga de la Sagra,TOLEDO,45520,"PZ ESPA?A, 7",40.02687,-3.91348
-3.23992999999996,40.0678100000001,FB_02A8DC,Villamanrique de Tajo,MADRID,28598,"CL MAYOR, 9",40.06781,-3.23993
-4.11011999999994,40.29943,FB_0355C2,Villamanta,MADRID,28610,"PL REY JUAN CARLOS I, 5",40.29943,-4.11012
-4.12994999999995,40.33838,FB_038A28,Villamantilla,MADRID,28609,"CL ANTONINO RUFAZZA, 11",40.33838,-4.12995
-4.00414999999992,40.4458000000001,FB_034AF6,Villanueva de la Cañada,MADRID,28691,"CL REAL, 61",40.4458,-4.00415
-4.00486999999993,40.4492300000001,FB_0389D7,Villanueva de la Cañada,MADRID,28691,"CL JACINTO BENAVENTE, 7",40.44923,-4.00487
-4.00514999999996,40.4473400000001,FB_029E24,Villanueva de la Cañada,MADRID,28691,"CL REAL, 34",40.44734,-4.00515
-3.29802999999993,40.59389,FB_0358D4,Villanueva de la Torre,GUADALAJARA,19209,"CL TOLEDANO, 3 L-15",40.59389,-3.29803
-4.10128999999995,40.3467000000001,FB_038A24,Villanueva de Perales,MADRID,28609,"PZ DE LA CONSTITUCION, 8",40.3467,-4.10129
-3.96291999999994,40.4897300000001,FB_039444,Villanueva del Pardillo,MADRID,28229,"CL NELSON MANDELA, 19 (LOCAL 2)",40.48973,-3.96292
-3.96074999999996,40.48877,FB_03990B,Villanueva del Pardillo,MADRID,28229,"AV GUADARRAMA, S/N L-4",40.48877,-3.96075
-3.27584999999993,40.1688100000001,FB_0370DF,Villarejo de Salvanés,MADRID,28590,"PZ ESPA?A, 4",40.16881,-3.27585
-3.27567999999997,40.1690400000001,FB_028A03,Villarejo de Salvanés,MADRID,28590,"CL BEATO NICANOR, 6",40.16904,-3.27568
-3.27459999999996,40.16905,FB_038442,Villarejo de Salvanés,MADRID,28590,"CL MAYOR, 18",40.16905,-3.2746
-3.88296999999994,39.9601200000001,FB_0295E9,Villaseca de la Sagra,TOLEDO,45260,"TR REAL, 1",39.96012,-3.88297
-3.32287999999994,39.9007700000001,FB_029347,Villatobas,TOLEDO,45310,"CL MAYOR, 28",39.90077,-3.32288
-3.90215999999998,40.35812,FB_0389EE,Villaviciosa de Odón,MADRID,28670,"CL CARRETAS, 17",40.35812,-3.90216
-3.90477999999996,40.3575700000001,FB_0354EE,Villaviciosa de Odón,MADRID,28670,"AV PRINCIPE DE ASTURIAS, S/N KIOSCO",40.35757,-3.90478
-3.92962999999997,40.38496,FB_039738,Villaviciosa de Odón,MADRID,28670,"CL DUERO, 37 LOCAL 6",40.38496,-3.92963
-3.90940999999998,40.3602900000001,FB_03710E,Villaviciosa de Odón,MADRID,28670,"AV PRINCIPE ASTURIAS, 157 L-10",40.36029,-3.90941
-3.90783999999996,40.35657,FB_028A4E,Villaviciosa de Odón,MADRID,28670,"CL CUEVA DE LA MORA, 7",40.35657,-3.90784
-3.92090999999994,40.1449400000001,FB_029002,El Viso de San Juan,TOLEDO,45215,"CL ERAS ALTAS, 9",40.14494,-3.92091
-3.80426999999997,40.1205600000001,FB_029003,Yeles,TOLEDO,45220,"PL ESPA?A, 17",40.12056,-3.80427
-3.90025999999995,40.0437200000001,FB_029004,Yuncler,TOLEDO,45529,"PS PRADO, 2",40.04372,-3.90026
-3.87243999999993,40.08901,FB_029B55,Yuncos,TOLEDO,45210,"CL REAL, 97",40.08901,-3.87244
-3.16657999999995,40.7537,FB_029CB4,Yunquera de Henares,GUADALAJARA,19210,"CL SEDA, 6",40.7537,-3.16658
-4.16314999999997,40.53966,FB_029A3D,Zarzalejo,MADRID,28293,"AV ESTACION, 56",40.53966,-4.16315
